============== Resource: 纽约州 ==============
Label: 紐約州,		Frequency: 824
Label: 奧克蘭,		Frequency: 3
Label: 圣迭戈,		Frequency: 3
Label: 曼徹斯特,		Frequency: 3
Label: 大衛·帕特森,		Frequency: 3
Label: 1873年,		Frequency: 3
Label: 安德鲁·迪克森·怀特,		Frequency: 3
Label: 猶太裔,		Frequency: 3
Label: Cincinnati, Ohio,		Frequency: 3
Label: 1867年,		Frequency: 3
Label: 勞爾·伊巴涅斯,		Frequency: 3
Label: I-75,		Frequency: 3
Label: 諾貝爾獎,		Frequency: 3
Label: 聖莫尼卡,		Frequency: 3
Label: I-94,		Frequency: 3
Label: I-85,		Frequency: 3
Label: 沙加緬度,		Frequency: 3
Label: 學院,		Frequency: 3
Label: 民主共和党,		Frequency: 3
Label: 伊薩卡,		Frequency: 3
Label: 政治學,		Frequency: 3
Label: 奧斯卡金像獎,		Frequency: 3
Label: 伍德罗·威尔逊,		Frequency: 3
Label: 不列颠哥伦比亚,		Frequency: 3
Label: 東北部,		Frequency: 3
Label: 42街,		Frequency: 3
Label: 1855年,		Frequency: 3
Label: 1858年,		Frequency: 3
Label: 甘迺迪國際機場,		Frequency: 3
Label: 传教士,		Frequency: 3
Label: 世界大赛,		Frequency: 3
Label: 90號州際公路,		Frequency: 3
Label: 由提卡,		Frequency: 3
Label: 公頃,		Frequency: 3
Label: 克林頓,		Frequency: 3
Label: 1796年,		Frequency: 3
Label: 公司,		Frequency: 3
Label: 烏拉圭,		Frequency: 3
Label: 吉尔伯特·希契科克,		Frequency: 3
Label: 1799年,		Frequency: 3
Label: 大陸會議,		Frequency: 3
Label: 科学家,		Frequency: 3
Label: 查尔斯·埃文斯·休斯,		Frequency: 3
Label: 鹽湖城,		Frequency: 3
Label: 伊拉克,		Frequency: 3
Label: 休伦湖,		Frequency: 3
Label: 自然科学,		Frequency: 3
Label: 蓝调,		Frequency: 3
Label: 大不列顛及愛爾蘭聯合王國,		Frequency: 3
Label: 坦帕,		Frequency: 3
Label: 非裔美国人,		Frequency: 3
Label: 1896年,		Frequency: 3
Label: 肾,		Frequency: 3
Label: 1893年,		Frequency: 3
Label: 法学,		Frequency: 3
Label: 哥倫布,		Frequency: 3
Label: 威廉斯堡,		Frequency: 3
Label: 1月1日,		Frequency: 3
Label: 1781年,		Frequency: 3
Label: 2000年人口普查,		Frequency: 3
Label: 林肯隧道,		Frequency: 3
Label: 威斯特彻斯特县,		Frequency: 3
Label: 1998年,		Frequency: 3
Label: 諾曼,		Frequency: 3
Label: 傑弗遜,		Frequency: 3
Label: 易洛魁人,		Frequency: 3
Label: 厄尔·沃伦,		Frequency: 3
Label: 1991年,		Frequency: 3
Label: 北欧神话,		Frequency: 3
Label: 園林市,		Frequency: 3
Label: 1769年,		Frequency: 3
Label: 密西根,		Frequency: 3
Label: 印地安納州,		Frequency: 3
Label: 荷蘭人,		Frequency: 3
Label: 哈得逊湾,		Frequency: 3
Label: 1881年,		Frequency: 3
Label: 廣東,		Frequency: 3
Label: 埃及,		Frequency: 3
Label: 美國國務院,		Frequency: 3
Label: 1664年,		Frequency: 3
Label: 圖森,		Frequency: 3
Label: 8月1日,		Frequency: 3
Label: 免費電話,		Frequency: 3
Label: 诺贝尔经济学奖,		Frequency: 3
Label: 史泰登岛,		Frequency: 3
Label: 渥太華,		Frequency: 3
Label: 獨立,		Frequency: 3
Label: 1772年,		Frequency: 3
Label: 馬斯科吉,		Frequency: 3
Label: 傑克遜維爾,		Frequency: 3
Label: 奧巴馬,		Frequency: 3
Label: 1777年,		Frequency: 3
Label: 1776年,		Frequency: 3
Label: 非裔美國人,		Frequency: 3
Label: 德罕,		Frequency: 3
Label: 美國眾議院,		Frequency: 3
Label: 罗杰·谢尔曼,		Frequency: 3
Label: 酒吧,		Frequency: 3
Label: 1609年,		Frequency: 3
Label: 日内瓦,		Frequency: 3
Label: 查尔斯顿,		Frequency: 3
Label: 英國國會,		Frequency: 3
Label: 威廉·何奧,		Frequency: 3
Label: 托马斯·杜威,		Frequency: 3
Label: 剑桥,		Frequency: 3
Label: 英格兰,		Frequency: 3
Label: 人口,		Frequency: 3
Label: 7月4日,		Frequency: 3
Label: 英语文学,		Frequency: 3
Label: 印第安納波利斯,		Frequency: 3
Label: 蒙特婁奧運,		Frequency: 3
Label: 迈阿密,		Frequency: 3
Label: 小說家,		Frequency: 3
Label: 基輔,		Frequency: 3
Label: 英格蘭,		Frequency: 3
Label: 印度洋,		Frequency: 3
Label: 第一次世界大战,		Frequency: 3
Label: 纽瓦克,		Frequency: 3
Label: Camden, New Jersey,		Frequency: 3
Label: 中央情報局,		Frequency: 3
Label: 8月16日,		Frequency: 3
Label: 达特茅斯学院,		Frequency: 3
Label: 斯塔腾岛,		Frequency: 3
Label: 地中海,		Frequency: 3
Label: 薩拉托加戰役,		Frequency: 3
Label: 希拉里·克林顿,		Frequency: 3
Label: 芝加哥大学,		Frequency: 3
Label: 新美国篮球协会,		Frequency: 3
Label: 阿納海姆,		Frequency: 3
Label: 亨廷頓比奇,		Frequency: 3
Label: 紐約島人隊,		Frequency: 3
Label: 1960年代,		Frequency: 3
Label: CEO,		Frequency: 3
Label: 石首魚科,		Frequency: 3
Label: 3月1日,		Frequency: 3
Label: 10月30日,		Frequency: 3
Label: 失明,		Frequency: 3
Label: 城市群,		Frequency: 3
Label: 蒙特利爾,		Frequency: 3
Label: 副总统,		Frequency: 3
Label: 紐約地鐵,		Frequency: 3
Label: 溫哥華,		Frequency: 3
Label: 教堂山,		Frequency: 3
Label: 紐約大都會區,		Frequency: 3
Label: 朱利亞德學院,		Frequency: 3
Label: 美属维尔京群岛,		Frequency: 3
Label: 律師,		Frequency: 3
Label: 雷丁,		Frequency: 3
Label: 毛泽东,		Frequency: 3
Label: 郡,		Frequency: 3
Label: 加勒比海,		Frequency: 3
Label: 加州理工学院,		Frequency: 3
Label: 2月6日,		Frequency: 3
Label: 紐約州立大學,		Frequency: 3
Label: 罗利,		Frequency: 3
Label: 蒙大拿,		Frequency: 3
Label: 根特,		Frequency: 3
Label: 美国独立战争,		Frequency: 3
Label: 約翰·麥凱恩,		Frequency: 3
Label: 海地,		Frequency: 3
Label: 天父,		Frequency: 3
Label: 国务卿,		Frequency: 3
Label: 美國國會,		Frequency: 3
Label: 摩爾門經,		Frequency: 3
Label: 賽勒斯·賴特,		Frequency: 3
Label: 紐西蘭,		Frequency: 3
Label: 印第安部落,		Frequency: 3
Label: 綠山山脈,		Frequency: 3
Label: 国际网球名人堂,		Frequency: 3
Label: 荷蘭隧道,		Frequency: 3
Label: 诺拉·艾芙隆,		Frequency: 3
Label: 2月3日,		Frequency: 3
Label: 哈德逊河,		Frequency: 3
Label: 華盛頓國民,		Frequency: 3
Label: 杜克大学,		Frequency: 3
Label: 市长,		Frequency: 3
Label: 拉布拉多,		Frequency: 3
Label: 渡輪,		Frequency: 3
Label: 辛辛那堤,		Frequency: 3
Label: 里约热内卢,		Frequency: 3
Label: 尼泊尔,		Frequency: 3
Label: 美信,		Frequency: 3
Label: 山东省,		Frequency: 3
Label: 2月23日,		Frequency: 3
Label: 美国司法部,		Frequency: 3
Label: 美国政府,		Frequency: 3
Label: 艾力士·羅德里奎茲,		Frequency: 3
Label: 荆州市,		Frequency: 3
Label: 第一夫人,		Frequency: 3
Label: 1月29日,		Frequency: 3
Label: 蘭辛,		Frequency: 3
Label: 诺福克,		Frequency: 3
Label: 法学院,		Frequency: 3
Label: 1928年,		Frequency: 3
Label: 愛迪生,		Frequency: 3
Label: 強制法案,		Frequency: 3
Label: 1月27日,		Frequency: 3
Label: 拋邁拉,		Frequency: 3
Label: 威廉·吉布斯·麦卡杜,		Frequency: 3
Label: 墨西哥灣,		Frequency: 3
Label: 佛蒙特,		Frequency: 3
Label: 美国副总统,		Frequency: 3
Label: 達奇斯縣,		Frequency: 3
Label: 發明家,		Frequency: 3
Label: 罗得岛,		Frequency: 3
Label: 菲律宾,		Frequency: 3
Label: 明尼蘇達雙城,		Frequency: 3
Label: 美国民主党,		Frequency: 3
Label: 五指湖,		Frequency: 3
Label: 父親,		Frequency: 3
Label: 伊利堡,		Frequency: 3
Label: 路易斯安納州,		Frequency: 3
Label: 曲棍球,		Frequency: 3
Label: 澤西市,		Frequency: 3
Label: 康沃尔,		Frequency: 3
Label: 1915年,		Frequency: 3
Label: 聯邦參議員,		Frequency: 3
Label: 俄罗斯,		Frequency: 3
Label: 咸阳市,		Frequency: 3
Label: 智利,		Frequency: 3
Label: 1805年,		Frequency: 3
Label: 美國革命,		Frequency: 3
Label: 多米尼加共和国,		Frequency: 3
Label: 埃兹拉·康乃尔,		Frequency: 3
Label: 1890年美国国家网球锦标赛,		Frequency: 3
Label: 美国广播公司,		Frequency: 3
Label: 哥伦比亚特区,		Frequency: 3
Label: 1809年,		Frequency: 3
Label: 雪城大学,		Frequency: 3
Label: 罗切斯特市,		Frequency: 3
Label: 1919年,		Frequency: 3
Label: 邓小平,		Frequency: 3
Label: 羅馬,		Frequency: 3
Label: 羅馬尼亞,		Frequency: 3
Label: 1901年,		Frequency: 3
Label: 1900年,		Frequency: 3
Label: 波士顿凯尔特人,		Frequency: 3
Label: 拉丁裔,		Frequency: 3
Label: 1904年,		Frequency: 3
Label: 克里夫兰,		Frequency: 3
Label: 1902年,		Frequency: 3
Label: 第二次世界大戰,		Frequency: 3
Label: 罗伯特·L·欧文,		Frequency: 3
Label: 遠征加拿大,		Frequency: 3
Label: 南卡羅林納,		Frequency: 3
Label: 聖荷西,		Frequency: 3
Label: 小学,		Frequency: 3
Label: 美聯中區,		Frequency: 3
Label: 州際公路系統,		Frequency: 3
Label: 柏林,		Frequency: 3
Label: 1908年,		Frequency: 3
Label: 紐約大都會運輸署,		Frequency: 3
Label: 1686年,		Frequency: 3
Label: 娛樂,		Frequency: 3
Label: 博爾德,		Frequency: 3
Label: 6月23日,		Frequency: 3
Label: 高速公路,		Frequency: 3
Label: 1975年,		Frequency: 3
Label: 斯塔滕岛,		Frequency: 3
Label: 环球影业,		Frequency: 3
Label: 钢琴,		Frequency: 3
Label: 6月24日,		Frequency: 3
Label: 吉姆·詹森,		Frequency: 3
Label: 6月28日,		Frequency: 3
Label: 島嶼,		Frequency: 3
Label: 奥兰治县,		Frequency: 3
Label: 千島群島,		Frequency: 3
Label: 北美,		Frequency: 3
Label: 奥兰多,		Frequency: 3
Label: 大都會北方鐵路,		Frequency: 3
Label: 美國疾病控制與預防中心,		Frequency: 3
Label: 烏克蘭,		Frequency: 3
Label: 俄国,		Frequency: 3
Label: 人口密度,		Frequency: 3
Label: NBA选秀,		Frequency: 3
Label: 猶太,		Frequency: 3
Label: 英畝,		Frequency: 3
Label: 时代,		Frequency: 3
Label: 化学家,		Frequency: 3
Label: 1814年,		Frequency: 3
Label: 百老汇,		Frequency: 3
Label: 科学,		Frequency: 3
Label: 康科德,		Frequency: 3
Label: 布法羅,		Frequency: 3
Label: Maryland,		Frequency: 3
Label: 西奥多·罗斯福,		Frequency: 3
Label: 南达科他州,		Frequency: 3
Label: 國家冰球聯盟,		Frequency: 3
Label: 物理,		Frequency: 3
Label: 诺贝尔化学奖,		Frequency: 3
Label: 彭萨科拉,		Frequency: 3
Label: 浸信会,		Frequency: 3
Label: 20世紀,		Frequency: 3
Label: 3000安打俱樂部,		Frequency: 3
Label: 奧馬哈,		Frequency: 3
Label: 捕手,		Frequency: 3
Label: 路易斯安纳州,		Frequency: 3
Label: 南安普敦,		Frequency: 3
Label: 橙市,		Frequency: 3
Label: 罗马天主教,		Frequency: 3
Label: 澳洲,		Frequency: 3
Label: 1952年,		Frequency: 3
Label: 1953年,		Frequency: 3
Label: 萨斯喀彻温,		Frequency: 3
Label: 加的夫巨人,		Frequency: 3
Label: 美聯西區,		Frequency: 3
Label: 布法罗市,		Frequency: 3
Label: 同名的縣,		Frequency: 3
Label: 紐約大都會,		Frequency: 3
Label: 亞裔,		Frequency: 3
Label: 基督,		Frequency: 3
Label: 馬利蘭州,		Frequency: 3
Label: 美国驻德国大使,		Frequency: 3
Label: 弗吉尼亚大学,		Frequency: 3
Label: 古巴,		Frequency: 3
Label: 黎巴嫩,		Frequency: 3
Label: 國務卿,		Frequency: 3
Label: 音乐,		Frequency: 3
Label: 西維珍尼亞州,		Frequency: 3
Label: 模特兒,		Frequency: 3
Label: 小斯密約瑟,		Frequency: 3
Label: 首府,		Frequency: 3
Label: 1944年,		Frequency: 3
Label: 1839年,		Frequency: 3
Label: 1942年,		Frequency: 3
Label: NFL,		Frequency: 3
Label: 1836年,		Frequency: 3
Label: 1833年,		Frequency: 3
Label: 1831年,		Frequency: 3
Label: 金球獎,		Frequency: 3
Label: 杜波依斯,		Frequency: 3
Label: 奥罗拉,		Frequency: 3
Label: 牛津,		Frequency: 3
Label: 华沙,		Frequency: 3
Label: 4月27日,		Frequency: 3
Label: 微软,		Frequency: 3
Label: 喬治華盛頓大橋,		Frequency: 3
Label: Rhode Island,		Frequency: 2
Label: 雅虎,		Frequency: 2
Label: 洛克波特市,		Frequency: 2
Label: 佛罗里达,		Frequency: 2
Label: 泰勒,		Frequency: 2
Label: 登州,		Frequency: 2
Label: 比尔·劳伦斯,		Frequency: 2
Label: 大西洋城,		Frequency: 2
Label: 特拉华县,		Frequency: 2
Label: 前卫摇滚,		Frequency: 2
Label: 錫拉丘茲,		Frequency: 2
Label: 心理學,		Frequency: 2
Label: 亚裔美国人,		Frequency: 2
Label: 歡樂今宵,		Frequency: 2
Label: 地质调查局,		Frequency: 2
Label: 货币,		Frequency: 2
Label: 石油,		Frequency: 2
Label: 柯蓋德大學,		Frequency: 2
Label: 國際紅十字會,		Frequency: 2
Label: 亨利·W·利文斯頓,		Frequency: 2
Label: 医师,		Frequency: 2
Label: 新斯科舍省,		Frequency: 2
Label: 一壘手,		Frequency: 2
Label: 宋洪武,		Frequency: 2
Label: 纳什维尔,		Frequency: 2
Label: Connecticut,		Frequency: 2
Label: 乔治·伊斯曼,		Frequency: 2
Label: 蓋伊·卡爾頓,		Frequency: 2
Label: 西點軍校,		Frequency: 2
Label: 底特律河,		Frequency: 2
Label: 玉米,		Frequency: 2
Label: 金屬,		Frequency: 2
Label: 哈德遜線,		Frequency: 2
Label: 電腦,		Frequency: 2
Label: 比尔·克林顿,		Frequency: 2
Label: 白宮,		Frequency: 2
Label: 宾汉顿市,		Frequency: 2
Label: 布魯姆縣,		Frequency: 2
Label: 委內瑞拉,		Frequency: 2
Label: 醫學,		Frequency: 2
Label: 机械工程,		Frequency: 2
Label: 老挝,		Frequency: 2
Label: 特克斯和凯科斯群岛,		Frequency: 2
Label: 短篇小說,		Frequency: 2
Label: 总理,		Frequency: 2
Label: 爵士乐,		Frequency: 2
Label: I-73,		Frequency: 2
Label: 荷属圣马丁,		Frequency: 2
Label: 本·戈登,		Frequency: 2
Label: 游泳,		Frequency: 2
Label: 紐約市立大學,		Frequency: 2
Label: 太陽,		Frequency: 2
Label: 西好莱坞,		Frequency: 2
Label: I-40,		Frequency: 2
Label: 原住民,		Frequency: 2
Label: I-287,		Frequency: 2
Label: 皇后區中城隧道,		Frequency: 2
Label: 綠灣,		Frequency: 2
Label: 美國銀行中心,		Frequency: 2
Label: 基督教青年會,		Frequency: 2
Label: 法院,		Frequency: 2
Label: I-95,		Frequency: 2
Label: 克拉克斯维尔 (新罕布什尔州),		Frequency: 2
Label: 里昂村 (紐約州),		Frequency: 2
Label: 威廉·麦金莱,		Frequency: 2
Label: 9月22日,		Frequency: 2
Label: 越南,		Frequency: 2
Label: 大学,		Frequency: 2
Label: 軍事衝突,		Frequency: 2
Label: 基拉寧,		Frequency: 2
Label: 玻璃,		Frequency: 2
Label: 大學,		Frequency: 2
Label: 亞歷桑那州,		Frequency: 2
Label: 哥倫比亞學院,		Frequency: 2
Label: 克拉克斯维尔 (阿尔根尼县),		Frequency: 2
Label: 沃伦·G·哈定,		Frequency: 2
Label: 大中央車站,		Frequency: 2
Label: 施洗約翰,		Frequency: 2
Label: 西格蒙德·弗洛伊德,		Frequency: 2
Label: New Hampshire,		Frequency: 2
Label: 华裔美國人,		Frequency: 2
Label: Oneida County,		Frequency: 2
Label: 迈阿密热火,		Frequency: 2
Label: 福州第五中学,		Frequency: 2
Label: 教会,		Frequency: 2
Label: 科罗拉多落矶,		Frequency: 2
Label: 努納武特,		Frequency: 2
Label: 美國總統經濟顧問委員會,		Frequency: 2
Label: 德拉诺家族,		Frequency: 2
Label: 德怀特·霍华德,		Frequency: 2
Label: 汉密尔顿市,		Frequency: 2
Label: 混血儿,		Frequency: 2
Label: 阿第伦达克山脉,		Frequency: 2
Label: 比爾·克林頓,		Frequency: 2
Label: 康涅狄格大学,		Frequency: 2
Label: 紐約郵報,		Frequency: 2
Label: 尚普兰湖,		Frequency: 2
Label: 伯明翰,		Frequency: 2
Label: 士官,		Frequency: 2
Label: 混血兒,		Frequency: 2
Label: 科斯塔斯·曼迪勒,		Frequency: 2
Label: 美國榮譽勛章,		Frequency: 2
Label: 潔西卡·漢比,		Frequency: 2
Label: 1636年,		Frequency: 2
Label: 圣凯瑟琳斯,		Frequency: 2
Label: 1860年,		Frequency: 2
Label: 杭州市,		Frequency: 2
Label: 圣劳伦斯县,		Frequency: 2
Label: 波士頓之圍,		Frequency: 2
Label: Vermont,		Frequency: 2
Label: HBO,		Frequency: 2
Label: 1863年,		Frequency: 2
Label: 雪莉·格雷厄姆·杜波依斯,		Frequency: 2
Label: 哈西迪,		Frequency: 2
Label: 中华人民共和国国土资源部,		Frequency: 2
Label: 愛荷華大學,		Frequency: 2
Label: 大分县,		Frequency: 2
Label: 里昂市,		Frequency: 2
Label: 伊萨卡市,		Frequency: 2
Label: 高加索,		Frequency: 2
Label: 1795年,		Frequency: 2
Label: 士官長,		Frequency: 2
Label: 1794年,		Frequency: 2
Label: 集中營,		Frequency: 2
Label: 1857年,		Frequency: 2
Label: 希拉里,		Frequency: 2
Label: 1859年,		Frequency: 2
Label: 曼徹斯特大學,		Frequency: 2
Label: 电缆,		Frequency: 2
Label: 薩凡納,		Frequency: 2
Label: 1790年,		Frequency: 2
Label: 查爾斯頓,		Frequency: 2
Label: 歐弗蘭帕克,		Frequency: 2
Label: 赫基默縣,		Frequency: 2
Label: 無價珍珠,		Frequency: 2
Label: 中級部,		Frequency: 2
Label: 切薩皮克灣,		Frequency: 2
Label: 碩士,		Frequency: 2
Label: 保守派,		Frequency: 2
Label: 西部,		Frequency: 2
Label: 9月14日,		Frequency: 2
Label: 中共,		Frequency: 2
Label: 韋格林銀行,		Frequency: 2
Label: 尼亚加拉河,		Frequency: 2
Label: 學名,		Frequency: 2
Label: 詹姆斯·斯图尔特,		Frequency: 2
Label: 大炮遠運,		Frequency: 2
Label: 克里斯·韦兹,		Frequency: 2
Label: 克拉克斯维尔 (密歇根州),		Frequency: 2
Label: Otto Allen Will, Jr.,		Frequency: 2
Label: 9月11日,		Frequency: 2
Label: 詹姆斯·W·杰勒德,		Frequency: 2
Label: 里昂,		Frequency: 2
Label: 比利时,		Frequency: 2
Label: 美國開國元勳,		Frequency: 2
Label: IPA,		Frequency: 2
Label: 安那波利斯,		Frequency: 2
Label: 下水道的鱷魚,		Frequency: 2
Label: 路易斯安娜州,		Frequency: 2
Label: 亞伯達省,		Frequency: 2
Label: Sherrill,		Frequency: 2
Label: 同名的郡,		Frequency: 2
Label: 武装部队参谋学院,		Frequency: 2
Label: 克拉克斯维尔 (宾夕法尼亚州),		Frequency: 2
Label: 贝尔法斯特女王大学,		Frequency: 2
Label: 1898年,		Frequency: 2
Label: 克拉克斯堡,		Frequency: 2
Label: 阿諾德,		Frequency: 2
Label: Massachusetts,		Frequency: 2
Label: 動物,		Frequency: 2
Label: 印第安那州,		Frequency: 2
Label: 区域货币,		Frequency: 2
Label: 历史学家,		Frequency: 2
Label: 海軍十字勳章,		Frequency: 2
Label: 麻州,		Frequency: 2
Label: 西点军校,		Frequency: 2
Label: 行星,		Frequency: 2
Label: 經濟學家,		Frequency: 2
Label: 正規兵,		Frequency: 2
Label: 花花公子,		Frequency: 2
Label: 1月6日,		Frequency: 2
Label: 普洛威顿斯,		Frequency: 2
Label: 曼哈塞特,		Frequency: 2
Label: 朝鲜语,		Frequency: 2
Label: 馬薩諸塞,		Frequency: 2
Label: 美國聯邦儲備委員,		Frequency: 2
Label: 金曼,		Frequency: 2
Label: 亞利桑那響尾蛇,		Frequency: 2
Label: 约翰·杜威,		Frequency: 2
Label: 以來加,		Frequency: 2
Label: 冰河時期,		Frequency: 2
Label: 1月4日,		Frequency: 2
Label: 左外野手,		Frequency: 2
Label: 美以美会,		Frequency: 2
Label: 指定打擊,		Frequency: 2
Label: 霍默·S·卡明斯,		Frequency: 2
Label: 胡佛,		Frequency: 2
Label: 泽西市,		Frequency: 2
Label: 泰国,		Frequency: 2
Label: 伊士曼柯达公司,		Frequency: 2
Label: 泰國,		Frequency: 2
Label: 喬治湖,		Frequency: 2
Label: 1784年,		Frequency: 2
Label: 委內瑞拉玻利瓦爾國民警衛隊,		Frequency: 2
Label: 包圍波士頓,		Frequency: 2
Label: 东密歇根州,		Frequency: 2
Label: 新斯科舍,		Frequency: 2
Label: 華特·強森,		Frequency: 2
Label: 乌克兰犹太人,		Frequency: 2
Label: 台中,		Frequency: 2
Label: 摩洛哥,		Frequency: 2
Label: 彩虹桥,		Frequency: 2
Label: 3月25日,		Frequency: 2
Label: 猶太人,		Frequency: 2
Label: 聖地牙哥教士,		Frequency: 2
Label: 1768年,		Frequency: 2
Label: 韓戰,		Frequency: 2
Label: 3月27日,		Frequency: 2
Label: 3月21日,		Frequency: 2
Label: 1980年冬季奥林匹克运动会,		Frequency: 2
Label: 奧斯威戈,		Frequency: 2
Label: 文學士,		Frequency: 2
Label: 學士,		Frequency: 2
Label: 沈殿霞,		Frequency: 2
Label: 新荷蘭,		Frequency: 2
Label: 薩拉曼卡市 (紐約州),		Frequency: 2
Label: 威契斯特郡,		Frequency: 2
Label: 子彈,		Frequency: 2
Label: 威斯特彻斯特郡,		Frequency: 2
Label: 洛克希德,		Frequency: 2
Label: 自由街33號,		Frequency: 2
Label: 刘易斯顿,		Frequency: 2
Label: 1888年,		Frequency: 2
Label: 8月6日,		Frequency: 2
Label: 宾西法尼亚,		Frequency: 2
Label: 後期聖徒,		Frequency: 2
Label: 經濟學,		Frequency: 2
Label: 希腊,		Frequency: 2
Label: 奧斯卡獎,		Frequency: 2
Label: 1882年,		Frequency: 2
Label: 夢幻,		Frequency: 2
